replay_step,controller,controller_family,seed,true_label,detector_confidence,detector_estimated_ratio,attack_ratio,action_id,action_name,orig_index,label_bucket
34,Greedy,Greedy,,1,0.8976726531982422,0.8999999761581421,0.9,6,Isolate,5137,attack
35,Greedy,Greedy,,0,0.8373674154281616,0.8399999737739563,0.83,6,Isolate,5188,benign
36,Greedy,Greedy,,1,0.862047553062439,0.8600000143051147,0.86,6,Isolate,5222,attack
37,Greedy,Greedy,,1,0.8858568668365479,0.8799999952316284,0.89,6,Isolate,5375,attack
38,Greedy,Greedy,,1,0.8564433455467224,0.8500000238418579,0.86,6,Isolate,5529,attack
39,Greedy,Greedy,,0,0.8269306421279907,0.8199999928474426,0.83,6,Isolate,5615,benign
40,Greedy,Greedy,,0,0.813768208026886,0.8100000023841858,0.8,6,Isolate,5691,benign
41,Greedy,Greedy,,0,0.8197215795516968,0.8100000023841858,0.81,6,Isolate,5747,benign
42,Greedy,Greedy,,0,0.8220182061195374,0.8100000023841858,0.81,6,Isolate,5774,benign
43,Greedy,Greedy,,1,0.8663164377212524,0.8600000143051147,0.86,6,Isolate,5933,attack
44,Greedy,Greedy,,0,0.849316418170929,0.8399999737739563,0.84,6,Isolate,5966,benign
45,Greedy,Greedy,,0,0.8093292713165283,0.800000011920929,0.8,6,Isolate,6009,benign
46,Greedy,Greedy,,0,0.8414927124977112,0.8399999737739563,0.83,6,Isolate,6047,benign
47,Greedy,Greedy,,0,0.7934058308601379,0.7900000214576721,0.79,6,Isolate,6156,benign
48,Greedy,Greedy,,0,0.7934057116508484,0.7900000214576721,0.79,6,Isolate,6158,benign
49,Greedy,Greedy,,0,0.8012173175811768,0.800000011920929,0.8,6,Isolate,6161,benign
50,Greedy,Greedy,,1,0.8523243069648743,0.8500000238418579,0.85,6,Isolate,6544,attack
51,Greedy,Greedy,,1,0.8538548350334167,0.8500000238418579,0.85,6,Isolate,6691,attack
52,Greedy,Greedy,,0,0.8254052996635437,0.8299999833106995,0.83,6,Isolate,7158,benign
53,Greedy,Greedy,,0,0.7887188196182251,0.7900000214576721,0.79,6,Isolate,7298,benign
54,Greedy,Greedy,,1,0.8693459033966064,0.8700000047683716,0.87,6,Isolate,7805,attack
55,Greedy,Greedy,,0,0.8328465819358826,0.8299999833106995,0.83,6,Isolate,7938,benign
56,Greedy,Greedy,,1,0.8672149181365967,0.8700000047683716,0.87,6,Isolate,8112,attack
57,Greedy,Greedy,,1,0.8870208859443665,0.8899999856948853,0.89,6,Isolate,8169,attack
58,Greedy,Greedy,,1,0.8547448515892029,0.8600000143051147,0.86,6,Isolate,8187,attack
59,Greedy,Greedy,,1,0.8655512928962708,0.8700000047683716,0.87,6,Isolate,8323,attack
60,Greedy,Greedy,,0,0.7602249383926392,0.7599999904632568,0.76,6,Isolate,8570,benign
61,Greedy,Greedy,,0,0.7500377893447876,0.75,0.75,6,Isolate,8585,benign
62,Greedy,Greedy,,0,0.7400667071342468,0.7400000095367432,0.74,6,Isolate,8593,benign
63,Greedy,Greedy,,1,0.8890588283538818,0.8899999856948853,0.88,6,Isolate,8699,attack
64,Greedy,Greedy,,1,0.8890588879585266,0.8899999856948853,0.88,6,Isolate,8700,attack
65,Greedy,Greedy,,0,0.8400719165802002,0.8399999737739563,0.84,6,Isolate,8758,benign
66,Greedy,Greedy,,0,0.800307035446167,0.7900000214576721,0.79,6,Isolate,8963,benign
67,Greedy,Greedy,,0,0.8101561069488525,0.8100000023841858,0.81,6,Isolate,9413,benign
68,Greedy,Greedy,,1,0.8594833612442017,0.8600000143051147,0.86,6,Isolate,9754,attack
69,Greedy,Greedy,,0,0.8076704144477844,0.8100000023841858,0.81,6,Isolate,9871,benign
70,Greedy,Greedy,,0,0.7902960777282715,0.7900000214576721,0.79,6,Isolate,9907,benign
71,Greedy,Greedy,,1,0.9019876718521118,0.8999999761581421,0.9,6,Isolate,10288,attack
72,Greedy,Greedy,,1,0.8918544054031372,0.8899999856948853,0.89,6,Isolate,10301,attack
73,Greedy,Greedy,,1,0.8455605506896973,0.8500000238418579,0.85,6,Isolate,10545,attack
74,Greedy,Greedy,,0,0.8055262565612793,0.800000011920929,0.79,6,Isolate,10720,benign
75,Greedy,Greedy,,1,0.8840524554252625,0.8700000047683716,0.88,6,Isolate,10844,attack
76,Greedy,Greedy,,1,0.8640789985656738,0.8500000238418579,0.86,6,Isolate,10855,attack
77,Greedy,Greedy,,0,0.7940945625305176,0.7799999713897705,0.79,6,Isolate,10888,benign
78,Greedy,Greedy,,0,0.7955327033996582,0.7900000214576721,0.8,6,Isolate,10926,benign
79,Greedy,Greedy,,0,0.8359295725822449,0.8299999833106995,0.84,6,Isolate,11013,benign
80,Greedy,Greedy,,0,0.8027329444885254,0.7900000214576721,0.79,6,Isolate,11177,benign
81,Greedy,Greedy,,0,0.8449897170066833,0.8399999737739563,0.84,6,Isolate,11275,benign
82,Greedy,Greedy,,0,0.8350366950035095,0.8299999833106995,0.83,6,Isolate,11301,benign
83,Greedy,Greedy,,0,0.8350360989570618,0.8299999833106995,0.83,6,Isolate,11302,benign
84,Greedy,Greedy,,0,0.81482994556427,0.8100000023841858,0.81,6,Isolate,11352,benign
85,Greedy,Greedy,,1,0.8718368411064148,0.8700000047683716,0.87,6,Isolate,11464,attack
86,Greedy,Greedy,,1,0.8501495122909546,0.8500000238418579,0.86,6,Isolate,11772,attack
87,Greedy,Greedy,,0,0.8084815144538879,0.800000011920929,0.81,6,Isolate,11813,benign
88,Greedy,Greedy,,0,0.8098862171173096,0.8100000023841858,0.81,6,Isolate,11881,benign
89,Greedy,Greedy,,1,0.8678771257400513,0.8700000047683716,0.86,6,Isolate,12061,attack
90,Greedy,Greedy,,0,0.8481305837631226,0.8500000238418579,0.84,6,Isolate,12088,benign
91,Greedy,Greedy,,1,0.858406126499176,0.8600000143051147,0.85,6,Isolate,12109,attack
92,Greedy,Greedy,,1,0.8504123091697693,0.8500000238418579,0.85,6,Isolate,12137,attack
93,Greedy,Greedy,,0,0.8224881887435913,0.8199999928474426,0.82,6,Isolate,12176,benign
94,Greedy,Greedy,,0,0.8422060608863831,0.8399999737739563,0.84,6,Isolate,12187,benign
95,Greedy,Greedy,,0,0.8399506211280823,0.8399999737739563,0.84,6,Isolate,12297,benign
96,Greedy,Greedy,,1,0.8687772154808044,0.8700000047683716,0.87,6,Isolate,12464,attack
97,Greedy,Greedy,,1,0.8521358966827393,0.8500000238418579,0.85,6,Isolate,12715,attack
98,Greedy,Greedy,,1,0.8409515619277954,0.8399999737739563,0.85,6,Isolate,12891,attack
99,Greedy,Greedy,,1,0.8435349464416504,0.8399999737739563,0.85,6,Isolate,12963,attack
100,Greedy,Greedy,,0,0.8321276307106018,0.8299999833106995,0.83,6,Isolate,13036,benign
101,Greedy,Greedy,,0,0.8130981922149658,0.8100000023841858,0.81,6,Isolate,13047,benign
102,Greedy,Greedy,,0,0.8230418562889099,0.8199999928474426,0.82,6,Isolate,13058,benign
103,Greedy,Greedy,,1,0.8648033142089844,0.8600000143051147,0.86,6,Isolate,13189,attack
104,Greedy,Greedy,,1,0.8940011858940125,0.8899999856948853,0.89,6,Isolate,13220,attack
105,Greedy,Greedy,,1,0.8817206621170044,0.8799999952316284,0.89,6,Isolate,13229,attack
106,Greedy,Greedy,,0,0.789798378944397,0.7900000214576721,0.79,6,Isolate,13418,benign
107,Greedy,Greedy,,0,0.799791693687439,0.800000011920929,0.8,6,Isolate,13422,benign
108,Greedy,Greedy,,1,0.8395397067070007,0.8399999737739563,0.85,6,Isolate,13790,attack
109,Greedy,Greedy,,0,0.8311482071876526,0.8299999833106995,0.84,6,Isolate,13821,benign
110,Greedy,Greedy,,1,0.8897304534912109,0.8899999856948853,0.89,6,Isolate,13896,attack
111,Greedy,Greedy,,1,0.8981784582138062,0.8999999761581421,0.9,6,Isolate,13941,attack
112,Greedy,Greedy,,0,0.8418792486190796,0.8500000238418579,0.84,6,Isolate,14060,benign
113,Greedy,Greedy,,0,0.8191235065460205,0.8100000023841858,0.8,6,Isolate,14233,benign
114,Greedy,Greedy,,1,0.8727867007255554,0.8700000047683716,0.88,6,Isolate,14309,attack
115,Greedy,Greedy,,1,0.859923243522644,0.8600000143051147,0.86,6,Isolate,15051,attack
116,Greedy,Greedy,,1,0.8823280930519104,0.8799999952316284,0.88,6,Isolate,15187,attack
117,Greedy,Greedy,,0,0.8324939608573914,0.8299999833106995,0.83,6,Isolate,15211,benign
118,Greedy,Greedy,,1,0.8637133836746216,0.8600000143051147,0.86,6,Isolate,15308,attack
119,Greedy,Greedy,,0,0.8160220384597778,0.8100000023841858,0.82,6,Isolate,15325,benign
120,Greedy,Greedy,,0,0.754787802696228,0.75,0.76,6,Isolate,15412,benign
121,Greedy,Greedy,,1,0.851523756980896,0.8500000238418579,0.85,6,Isolate,15587,attack
122,Greedy,Greedy,,1,0.8701123595237732,0.8700000047683716,0.87,6,Isolate,15646,attack
123,Greedy,Greedy,,1,0.8801069855690002,0.8799999952316284,0.88,6,Isolate,15647,attack
124,Greedy,Greedy,,1,0.9189636707305908,0.9200000166893005,0.91,6,Isolate,15731,attack
125,Greedy,Greedy,,0,0.8464939594268799,0.8500000238418579,0.84,6,Isolate,16024,benign
126,Greedy,Greedy,,1,0.8612254858016968,0.8600000143051147,0.87,6,Isolate,16469,attack
127,Greedy,Greedy,,1,0.8597354292869568,0.8600000143051147,0.87,6,Isolate,16492,attack
128,Greedy,Greedy,,1,0.8625316619873047,0.8600000143051147,0.86,6,Isolate,16621,attack
129,Greedy,Greedy,,1,0.8625324964523315,0.8600000143051147,0.86,6,Isolate,16622,attack
130,Greedy,Greedy,,0,0.8334140777587891,0.8299999833106995,0.84,6,Isolate,16712,benign
131,Greedy,Greedy,,1,0.8998856544494629,0.8999999761581421,0.9,6,Isolate,16856,attack
132,Greedy,Greedy,,1,0.8994457721710205,0.8999999761581421,0.9,6,Isolate,16929,attack
133,Greedy,Greedy,,1,0.8741875290870667,0.8700000047683716,0.88,6,Isolate,17031,attack
134,Greedy,Greedy,,0,0.8287768363952637,0.8199999928474426,0.84,6,Isolate,17229,benign
135,Greedy,Greedy,,0,0.8439942002296448,0.8399999737739563,0.84,6,Isolate,17474,benign
136,Greedy,Greedy,,0,0.8278783559799194,0.8199999928474426,0.82,6,Isolate,17678,benign
137,Greedy,Greedy,,0,0.8066718578338623,0.800000011920929,0.8,6,Isolate,17719,benign
138,Greedy,Greedy,,0,0.8577614426612854,0.8500000238418579,0.84,6,Isolate,18102,benign
139,Greedy,Greedy,,1,0.8832355737686157,0.8799999952316284,0.87,6,Isolate,18120,attack
140,Greedy,Greedy,,1,0.8787582516670227,0.8799999952316284,0.88,6,Isolate,18188,attack
141,Greedy,Greedy,,1,0.9003291130065918,0.8999999761581421,0.9,6,Isolate,18373,attack
142,Greedy,Greedy,,0,0.8293827176094055,0.8299999833106995,0.83,6,Isolate,18429,benign
143,Greedy,Greedy,,0,0.8019344806671143,0.800000011920929,0.8,6,Isolate,18605,benign
144,Greedy,Greedy,,0,0.7719220519065857,0.7699999809265137,0.77,6,Isolate,18629,benign
145,Greedy,Greedy,,1,0.8580705523490906,0.8600000143051147,0.86,6,Isolate,19034,attack
146,Greedy,Greedy,,1,0.8591589331626892,0.8600000143051147,0.86,6,Isolate,19261,attack
147,Greedy,Greedy,,0,0.8198917508125305,0.8199999928474426,0.82,6,Isolate,19568,benign
148,Greedy,Greedy,,0,0.8346434831619263,0.8299999833106995,0.84,6,Isolate,19606,benign
149,Greedy,Greedy,,0,0.6925909519195557,0.6899999976158142,0.69,1,Inspect,19803,benign
150,Greedy,Greedy,,1,0.8533068895339966,0.8500000238418579,0.85,6,Isolate,19973,attack
151,Greedy,Greedy,,1,0.9491422176361084,0.949999988079071,0.95,6,Isolate,20134,attack
152,Greedy,Greedy,,1,0.8576992154121399,0.8600000143051147,0.86,6,Isolate,20261,attack
153,Greedy,Greedy,,0,0.837689220905304,0.8399999737739563,0.84,6,Isolate,20271,benign
154,Greedy,Greedy,,1,0.8698458075523376,0.8700000047683716,0.87,6,Isolate,20328,attack
155,Greedy,Greedy,,1,0.8497189879417419,0.8500000238418579,0.85,6,Isolate,20578,attack
156,Greedy,Greedy,,1,0.8485469818115234,0.8500000238418579,0.85,6,Isolate,20712,attack
157,Greedy,Greedy,,1,0.8510622978210449,0.8500000238418579,0.86,6,Isolate,20838,attack
158,Greedy,Greedy,,0,0.8205698132514954,0.8199999928474426,0.82,6,Isolate,20916,benign
159,Greedy,Greedy,,0,0.7999889254570007,0.800000011920929,0.8,6,Isolate,21203,benign
160,Greedy,Greedy,,0,0.7922539710998535,0.7900000214576721,0.8,6,Isolate,21295,benign
161,Greedy,Greedy,,0,0.7913861870765686,0.7900000214576721,0.8,6,Isolate,21299,benign
162,Greedy,Greedy,,0,0.830646812915802,0.8299999833106995,0.84,6,Isolate,21508,benign
163,Greedy,Greedy,,1,0.8479499816894531,0.8500000238418579,0.85,6,Isolate,21600,attack
164,Greedy,Greedy,,0,0.8187517523765564,0.8199999928474426,0.81,6,Isolate,21733,benign
165,Greedy,Greedy,,0,0.7671636343002319,0.7599999904632568,0.76,6,Isolate,21806,benign
166,Greedy,Greedy,,1,0.8541373610496521,0.8399999737739563,0.86,6,Isolate,21948,attack
167,Greedy,Greedy,,1,0.876903235912323,0.8700000047683716,0.87,6,Isolate,22082,attack
168,Greedy,Greedy,,1,0.9052704572677612,0.8999999761581421,0.9,6,Isolate,22110,attack
169,Greedy,Greedy,,0,0.8391054272651672,0.8399999737739563,0.83,6,Isolate,22171,benign
170,Greedy,Greedy,,1,0.8498303294181824,0.8500000238418579,0.85,6,Isolate,22284,attack
171,Greedy,Greedy,,1,0.8491634130477905,0.8500000238418579,0.85,6,Isolate,22317,attack
172,Greedy,Greedy,,1,0.8691211938858032,0.8700000047683716,0.87,6,Isolate,22329,attack
173,Greedy,Greedy,,1,0.8876321911811829,0.8899999856948853,0.89,6,Isolate,22468,attack
174,Greedy,Greedy,,1,0.8775237202644348,0.8799999952316284,0.88,6,Isolate,22501,attack
175,Greedy,Greedy,,0,0.8302080035209656,0.8299999833106995,0.83,6,Isolate,22708,benign
176,Greedy,Greedy,,1,0.8703062534332275,0.8700000047683716,0.87,6,Isolate,22853,attack
177,Greedy,Greedy,,0,0.8237143158912659,0.8199999928474426,0.82,6,Isolate,22944,benign
178,Greedy,Greedy,,1,0.8696657419204712,0.8600000143051147,0.86,6,Isolate,23025,attack
179,Greedy,Greedy,,1,0.8847257494926453,0.8799999952316284,0.88,6,Isolate,23094,attack
180,Greedy,Greedy,,1,0.8747749924659729,0.8700000047683716,0.87,6,Isolate,23112,attack
181,Greedy,Greedy,,0,0.8125288486480713,0.8100000023841858,0.81,6,Isolate,23209,benign
182,Greedy,Greedy,,0,0.8284656405448914,0.8299999833106995,0.83,6,Isolate,23431,benign
183,Greedy,Greedy,,1,0.8589532971382141,0.8600000143051147,0.86,6,Isolate,23733,attack
184,Greedy,Greedy,,1,0.8488499522209167,0.8500000238418579,0.85,6,Isolate,23759,attack
185,Greedy,Greedy,,0,0.8388105034828186,0.8399999737739563,0.84,6,Isolate,23778,benign
186,Greedy,Greedy,,0,0.8340607285499573,0.8299999833106995,0.83,6,Isolate,23811,benign
187,Greedy,Greedy,,0,0.8036412000656128,0.800000011920929,0.8,6,Isolate,24133,benign
188,Greedy,Greedy,,0,0.7837530374526978,0.7799999713897705,0.78,6,Isolate,24191,benign
189,Greedy,Greedy,,0,0.7800889611244202,0.7799999713897705,0.78,6,Isolate,24211,benign
190,Greedy,Greedy,,1,0.8676241040229797,0.8600000143051147,0.87,6,Isolate,24373,attack
191,Greedy,Greedy,,0,0.8401661515235901,0.8399999737739563,0.84,6,Isolate,24560,benign
192,Greedy,Greedy,,1,0.8799384832382202,0.8799999952316284,0.88,6,Isolate,24613,attack
193,Greedy,Greedy,,1,0.889945924282074,0.8899999856948853,0.89,6,Isolate,24618,attack
194,Greedy,Greedy,,1,0.8958290219306946,0.8899999856948853,0.91,6,Isolate,24726,attack
195,Greedy,Greedy,,1,0.8804629445075989,0.8799999952316284,0.88,6,Isolate,24772,attack
196,Greedy,Greedy,,0,0.843108594417572,0.8399999737739563,0.84,6,Isolate,24837,benign
197,Greedy,Greedy,,0,0.8299122452735901,0.8299999833106995,0.83,6,Isolate,24967,benign
198,Greedy,Greedy,,0,0.8168489336967468,0.8199999928474426,0.82,6,Isolate,24996,benign
199,Greedy,Greedy,,0,0.7699838280677795,0.7599999904632568,0.77,6,Isolate,25212,benign
200,Greedy,Greedy,,1,0.8604229688644409,0.8600000143051147,0.86,6,Isolate,25323,attack
201,Greedy,Greedy,,1,0.8699449300765991,0.8700000047683716,0.87,6,Isolate,25341,attack
202,Greedy,Greedy,,0,0.7626132369041443,0.7599999904632568,0.76,6,Isolate,25525,benign
203,Greedy,Greedy,,0,0.7826955914497375,0.7799999713897705,0.78,6,Isolate,25624,benign
204,Greedy,Greedy,,1,0.8601194024085999,0.8600000143051147,0.86,6,Isolate,25753,attack
205,Greedy,Greedy,,1,0.8498777151107788,0.8500000238418579,0.85,6,Isolate,25855,attack
206,Greedy,Greedy,,1,0.8552750945091248,0.8600000143051147,0.85,6,Isolate,25924,attack
207,Greedy,Greedy,,1,0.8599913120269775,0.8600000143051147,0.86,6,Isolate,26023,attack
208,Greedy,Greedy,,0,0.8406216502189636,0.8399999737739563,0.84,6,Isolate,26138,benign
209,Greedy,Greedy,,0,0.8106439113616943,0.8100000023841858,0.81,6,Isolate,26215,benign
210,Greedy,Greedy,,1,0.8734425902366638,0.8700000047683716,0.88,6,Isolate,26320,attack
211,Greedy,Greedy,,1,0.8734425902366638,0.8700000047683716,0.88,6,Isolate,26321,attack
212,Greedy,Greedy,,0,0.8274185657501221,0.8199999928474426,0.82,6,Isolate,26485,benign
213,Greedy,Greedy,,0,0.7977456450462341,0.7900000214576721,0.8,6,Isolate,26629,benign
214,Greedy,Greedy,,0,0.7860429883003235,0.7799999713897705,0.79,6,Isolate,26652,benign
215,Greedy,Greedy,,0,0.8211085796356201,0.8199999928474426,0.82,6,Isolate,27007,benign
216,Greedy,Greedy,,0,0.8113611340522766,0.8100000023841858,0.81,6,Isolate,27027,benign
217,Greedy,Greedy,,0,0.8113600015640259,0.8100000023841858,0.81,6,Isolate,27028,benign
218,Greedy,Greedy,,1,0.8569684028625488,0.8500000238418579,0.86,6,Isolate,27099,attack
219,Greedy,Greedy,,1,0.8499709963798523,0.8500000238418579,0.85,6,Isolate,27290,attack
220,Greedy,Greedy,,0,0.8199859857559204,0.8199999928474426,0.82,6,Isolate,27385,benign
221,Greedy,Greedy,,0,0.8246893286705017,0.8199999928474426,0.82,6,Isolate,27475,benign
222,Greedy,Greedy,,1,0.8756607174873352,0.8799999952316284,0.88,6,Isolate,27647,attack
223,Greedy,Greedy,,1,0.8587411642074585,0.8600000143051147,0.86,6,Isolate,27708,attack
224,Greedy,Greedy,,0,0.8176383972167969,0.8199999928474426,0.81,6,Isolate,27800,benign
225,Greedy,Greedy,,0,0.8300334215164185,0.8299999833106995,0.82,6,Isolate,27874,benign
226,Greedy,Greedy,,1,0.8468767404556274,0.8399999737739563,0.85,6,Isolate,28068,attack
227,Greedy,Greedy,,0,0.8368855118751526,0.8299999833106995,0.84,6,Isolate,28073,benign
228,Greedy,Greedy,,1,0.879469096660614,0.8799999952316284,0.87,6,Isolate,28281,attack
229,Greedy,Greedy,,0,0.8395709991455078,0.8399999737739563,0.83,6,Isolate,28318,benign
230,Greedy,Greedy,,0,0.8398676514625549,0.8399999737739563,0.84,6,Isolate,28618,benign
231,Greedy,Greedy,,0,0.824093222618103,0.8199999928474426,0.83,6,Isolate,28794,benign
232,Greedy,Greedy,,0,0.8240866661071777,0.8199999928474426,0.83,6,Isolate,28804,benign
233,Greedy,Greedy,,1,0.8526306748390198,0.8500000238418579,0.85,6,Isolate,28906,attack
234,Greedy,Greedy,,1,0.8526313900947571,0.8500000238418579,0.85,6,Isolate,28907,attack
235,Greedy,Greedy,,1,0.8500974178314209,0.8500000238418579,0.85,6,Isolate,29018,attack
236,Greedy,Greedy,,0,0.8424707651138306,0.8399999737739563,0.84,6,Isolate,29042,benign
237,Greedy,Greedy,,0,0.8119410872459412,0.8100000023841858,0.81,6,Isolate,29145,benign
238,Greedy,Greedy,,0,0.8217334747314453,0.8199999928474426,0.82,6,Isolate,29234,benign
239,Greedy,Greedy,,0,0.8317458629608154,0.8299999833106995,0.83,6,Isolate,29238,benign
240,Greedy,Greedy,,0,0.8088564872741699,0.8100000023841858,0.81,6,Isolate,29334,benign
241,Greedy,Greedy,,1,0.8475148677825928,0.8500000238418579,0.85,6,Isolate,29394,attack
242,Greedy,Greedy,,0,0.8201691508293152,0.8199999928474426,0.83,6,Isolate,29434,benign
243,Greedy,Greedy,,1,0.8426319360733032,0.8399999737739563,0.85,6,Isolate,29457,attack
244,Greedy,Greedy,,0,0.8261587023735046,0.8299999833106995,0.83,6,Isolate,29590,benign
245,Greedy,Greedy,,0,0.8141408562660217,0.8100000023841858,0.82,6,Isolate,29634,benign
246,Greedy,Greedy,,0,0.8041713237762451,0.800000011920929,0.81,6,Isolate,29644,benign
247,Greedy,Greedy,,0,0.8383910655975342,0.8399999737739563,0.84,6,Isolate,29713,benign
248,Greedy,Greedy,,1,0.9029292464256287,0.8999999761581421,0.9,6,Isolate,29828,attack
0,CARA-TC,CARA-TC,,1,0.879833996295929,0.8799999952316284,0.88,6,Isolate,34,attack
1,CARA-TC,CARA-TC,,0,0.8099673390388489,0.8100000023841858,0.81,1,Inspect,163,benign
2,CARA-TC,CARA-TC,,0,0.8290244936943054,0.8299999833106995,0.82,1,Inspect,359,benign
3,CARA-TC,CARA-TC,,1,0.8779748678207397,0.8799999952316284,0.87,6,Isolate,543,attack
4,CARA-TC,CARA-TC,,1,0.8908616900444031,0.8899999856948853,0.89,6,Isolate,788,attack
5,CARA-TC,CARA-TC,,0,0.8184310793876648,0.8199999928474426,0.83,1,Inspect,1007,benign
6,CARA-TC,CARA-TC,,1,0.8630930185317993,0.8700000047683716,0.86,6,Isolate,1077,attack
